"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp"
3092,621566,"Olson, Matt",3092,100,0.283,0.321,0.302,0.605,0.413,0.392,0.265,172,607,93.7,16.1,2229,89.6,89.89,411,1448,1644,0.30000000000001137,6.47,116,146,128,151,304,330,304,"-63.6","63.6"
3068,656941,"Schwarber, Kyle",3068,100,0.197,0.277,0.209,0.474,0.351,0.364,0.22,115,584,92.2,18.7,2250,88.8,88.9,364,1156,1912,0.10000000000000853,6.36,117,146,122,152,296,326,299,"-22","22"
3044,663993,"Lowe, Nathaniel",3044,100,0.262,0.152,0.329,0.414,0.34,0.339,0.263,163,623,89.8,7.3,2264,89.9,89.94,275,1333,1711,0,6.4,115,146,126,150,296,329,306,"-10.3","10.3"
2904,668939,"Rutschman, Adley",2904,100,0.277,0.158,0.303,0.435,0.352,0.373,0.292,163,588,88.4,12.6,2217,89.2,89.29,186,1192,1712,0.09999999999999432,6.46,114,147,123,150,297,326,297,"-19.8","19.8"
2903,553993,"Suárez, Eugenio",2903,100,0.232,0.159,0.314,0.391,0.313,0.323,0.223,139,598,90.3,18.9,2254,89.1,89.21,424,1293,1610,0.10000000000000853,6.41,108,151,121,146,300,324,293,"-2.2","2.2"
2897,665742,"Soto, Juan",2897,100,0.275,0.245,0.296,0.519,0.395,0.408,0.284,156,568,92.7,6.3,2222,88.8,88.79,212,1038,1859,0,6.43,116,146,123,151,295,327,306,"-44.8","44.8"
2862,664023,"Happ, Ian",2862,100,0.248,0.183,0.299,0.431,0.345,0.35,0.254,144,580,89.7,13,2204,89.4,88.28,321,1272,1589,-1.1000000000000085,6.39,113,146,120,149,294,321,299,"-16.3","16.3"
2861,663586,"Riley, Austin",2861,100,0.281,0.234,0.324,0.516,0.363,0.365,0.273,179,636,92.3,13.5,2257,89.9,89.97,383,1379,1482,0.09999999999999432,6.49,108,150,122,146,310,329,299,"-13.6","13.6"
2847,502671,"Goldschmidt, Paul",2847,100,0.268,0.179,0.327,0.447,0.35,0.367,0.271,159,593,91.3,12.8,2289,89.2,88.12,344,1252,1595,-1.1000000000000085,6.45,108,151,122,147,309,327,298,"-11","11"
2847,607043,"Nimmo, Brandon",2847,100,0.274,0.193,0.324,0.467,0.359,0.352,0.261,162,591,91.6,12,2223,89.7,89.71,265,1206,1641,0,6.41,117,147,109,151,290,322,303,"-19.6","19.6"
2843,680757,"Kwan, Steven",2843,100,0.268,0.102,0.294,0.37,0.313,0.317,0.282,171,638,85.3,10.3,2246,89.7,89.97,130,1171,1672,0.29999999999999716,6.46,113,146,103,149,277,311,294,"-0.1","0.1"
2814,679529,"Torkelson, Spencer",2814,100,0.233,0.213,0.269,0.446,0.325,0.349,0.251,141,606,91.8,17.2,2257,88.9,89.11,321,1301,1513,0.19999999999998863,6.46,108,151,121,146,302,327,293,"1.8","-1.8"
2799,543760,"Semien, Marcus",2799,100,0.276,0.201,0.291,0.478,0.354,0.333,0.262,185,670,88.4,19,2254,89,89.09,238,1319,1480,0.09999999999999432,6.42,109,151,121,145,303,328,294,"-33.1","33.1"
2789,608324,"Bregman, Alex",2789,100,0.262,0.178,0.27,0.441,0.351,0.351,0.266,163,622,88.6,17.6,2248,89.4,89.28,152,1080,1709,-0.10000000000000853,6.45,108,151,121,146,296,325,292,"-32.2","32.2"
2782,660670,"Acuña Jr., Ronald",2782,100,0.337,0.258,0.338,0.596,0.428,0.46,0.357,217,643,94.7,7.4,2238,89.6,89.89,241,1286,1496,0.30000000000001137,6.48,110,152,122,147,312,330,300,"-66.6","66.6"
2764,623993,"Santander, Anthony",2764,100,0.257,0.215,0.299,0.472,0.34,0.319,0.237,152,591,90.6,20.2,2222,89.3,89.41,318,1355,1408,0.10000000000000853,6.47,113,147,125,150,301,328,296,"-21.5","21.5"
2753,518692,"Freeman, Freddie",2753,100,0.331,0.235,0.37,0.567,0.41,0.408,0.323,211,637,90,15.2,2246,89.1,89.32,286,1404,1347,0.20000000000000284,6.43,116,146,128,151,294,323,303,"-64.3","64.3"
2742,641857,"McMahon, Ryan",2742,100,0.24,0.191,0.326,0.431,0.325,0.335,0.245,133,555,90.5,9.7,2256,89.6,90.02,419,1300,1442,0.4000000000000057,6.41,115,147,122,152,296,331,308,"-2.4","2.4"
2741,596019,"Lindor, Francisco",2741,100,0.254,0.216,0.277,0.47,0.345,0.345,0.255,153,602,91.2,19.2,2213,89.1,89.26,300,1316,1425,0.20000000000000284,6.42,113,147,118,150,295,325,299,"-14.3","14.3"
2727,673490,"Kim, Ha-Seong",2727,100,0.26,0.138,0.306,0.398,0.329,0.312,0.245,140,538,85.3,13.6,2263,89.5,89.57,188,1060,1667,0.09999999999999432,6.43,108,151,114,146,298,323,290,"-3.5","3.5"
2712,605141,"Betts, Mookie",2712,100,0.307,0.272,0.316,0.579,0.416,0.407,0.294,179,584,92.4,20.6,2265,89.7,89.83,172,1033,1678,0.09999999999999432,6.44,110,151,121,146,302,323,298,"-61","61"
2701,677951,"Witt Jr., Bobby",2701,100,0.276,0.218,0.295,0.495,0.343,0.369,0.294,177,641,90.4,15.2,2282,89.2,89.53,311,1363,1337,0.29999999999999716,6.47,107,151,118,146,307,328,295,"-10","10"
2684,668715,"Steer, Spencer",2684,100,0.271,0.192,0.318,0.464,0.355,0.333,0.252,158,582,88.7,15.4,2241,89.4,89.62,284,1176,1508,0.19999999999998863,6.42,108,151,119,147,300,322,291,"-18.7","18.7"
2679,668227,"Arozarena, Randy",2679,100,0.254,0.171,0.31,0.425,0.347,0.351,0.243,140,551,91.5,11.1,2281,89.2,89.07,336,1153,1526,-0.10000000000000853,6.41,108,150,119,146,304,329,294,"-23","23"
2675,607208,"Turner, Trea",2675,100,0.266,0.192,0.31,0.459,0.333,0.33,0.266,170,639,89.9,13,2255,88.9,89.11,420,1421,1254,0.19999999999998863,6.41,108,151,119,146,300,323,290,"-2.4","2.4"
2673,606192,"Hernández, Teoscar",2673,100,0.258,0.178,0.342,0.435,0.317,0.336,0.258,161,625,91.3,12.3,2272,88.3,88.48,513,1434,1239,0.20000000000000284,6.41,109,151,121,147,302,324,293,"-1.8","1.8"
2671,572233,"Walker, Christian",2671,100,0.258,0.239,0.272,0.497,0.351,0.339,0.251,150,582,88,15.8,2251,89.1,89.39,343,1297,1374,0.30000000000001137,6.44,109,151,122,146,305,328,297,"-9","9"
2670,457759,"Turner, Justin",2670,100,0.276,0.18,0.304,0.456,0.346,0.336,0.26,154,557,89.5,16.4,2285,90,90.1,210,1201,1469,0.09999999999999432,6.45,108,151,122,146,293,323,294,"-21.3","21.3"
2665,681082,"Stott, Bryson",2665,100,0.28,0.138,0.312,0.419,0.322,0.309,0.267,164,585,87.6,9.7,2233,89.9,89.98,181,1199,1466,0.09999999999999432,6.39,115,147,108,151,284,319,299,"-3.5","3.5"
2647,650402,"Torres, Gleyber",2647,100,0.273,0.18,0.288,0.453,0.345,0.361,0.282,163,596,89.6,15.1,2283,89,89.25,270,1238,1409,0.20000000000000284,6.49,108,151,122,147,306,325,288,"-10.2","10.2"
2644,593428,"Bogaerts, Xander",2644,100,0.285,0.154,0.319,0.44,0.343,0.318,0.255,170,596,87.6,7.9,2240,89.3,89.36,230,1126,1518,0.10000000000000853,6.44,109,151,122,147,302,325,293,"9.3","-9.3"
2629,641487,"Crawford, J.P.",2629,100,0.266,0.172,0.314,0.438,0.359,0.34,0.26,142,534,87.6,15.1,2242,89.4,89.62,189,1015,1614,0.19999999999998863,6.41,117,146,108,151,285,317,296,"-26.6","26.6"
2627,657041,"Thomas, Lane",2627,100,0.268,0.201,0.325,0.468,0.334,0.319,0.255,168,628,88.5,10.8,2275,89.2,89.3,263,1145,1481,0.09999999999999432,6.48,108,151,118,146,303,322,291,"-3","3"
2610,608070,"Ramírez, José",2610,100,0.282,0.193,0.285,0.475,0.346,0.359,0.299,172,610,90,18,2205,88.5,88.72,190,1217,1391,0.20000000000000284,6.46,112,147,122,149,292,322,294,"-6","6"
2596,642715,"Adames, Willy",2596,100,0.217,0.19,0.259,0.407,0.311,0.335,0.24,120,553,87.4,18.2,2247,88.4,88.74,402,1298,1298,0.29999999999999716,6.48,108,151,119,146,303,322,292,"3.4","-3.4"
2579,646240,"Devers, Rafael",2579,100,0.271,0.23,0.292,0.501,0.36,0.381,0.282,157,579,93,12.3,2235,89.7,89.93,354,1356,1223,0.20000000000000284,6.46,115,146,126,152,287,327,305,"-23.7","23.7"
2570,663656,"Tucker, Kyle",2570,100,0.284,0.233,0.289,0.517,0.372,0.386,0.292,163,574,90.2,14.8,2219,89.4,89.48,224,1208,1362,0.09999999999999432,6.42,115,145,123,151,293,328,300,"-41","41"
2567,624413,"Alonso, Pete",2567,100,0.217,0.287,0.205,0.504,0.345,0.367,0.246,123,568,89.5,18.1,2225,89.2,89.36,294,1121,1446,0.20000000000000284,6.42,107,151,123,147,304,327,298,"-19","19"
2563,645277,"Albies, Ozzie",2563,100,0.28,0.233,0.289,0.513,0.358,0.34,0.266,167,596,88.7,16.6,2210,89.2,89.16,288,1400,1161,0,6.45,114,146,117,149,299,326,300,"-23.9","23.9"
2562,666969,"García, Adolis",2562,100,0.245,0.263,0.28,0.508,0.354,0.366,0.25,136,555,92.1,15.7,2266,89.6,89.74,394,1245,1317,0.10000000000000853,6.43,106,151,121,146,307,331,298,"-24.8","24.8"
2559,592885,"Yelich, Christian",2559,100,0.278,0.169,0.342,0.447,0.353,0.362,0.284,153,550,91.6,3.4,2248,88.6,88.88,308,1151,1408,0.30000000000001137,6.46,117,147,118,151,294,322,302,"-25","25"
2558,621020,"Swanson, Dansby",2558,100,0.244,0.172,0.297,0.416,0.325,0.345,0.255,138,565,89.3,13,2236,88.6,87.67,347,1210,1347,-0.8999999999999915,6.41,108,151,119,146,301,321,292,"2.4","-2.4"
2543,608841,"Meneses, Joey",2543,100,0.275,0.126,0.329,0.401,0.314,0.288,0.247,168,611,89.4,9.4,2288,88.8,89.09,286,1210,1333,0.29999999999999716,6.49,109,151,122,147,306,322,292,"-12.8","12.8"
2539,663538,"Hoerner, Nico",2539,100,0.283,0.1,0.312,0.383,0.322,0.311,0.273,175,619,86.4,10.4,2256,88.9,88.01,144,1159,1380,-0.9000000000000057,6.43,109,149,112,147,299,318,289,"-11.6","11.6"
2528,543807,"Springer, George",2528,100,0.258,0.147,0.291,0.405,0.32,0.332,0.264,158,613,88.3,12,2266,89.2,89.31,278,1246,1282,0.09999999999999432,6.46,107,151,121,146,298,326,293,"2.5","-2.5"
2524,668804,"Reynolds, Bryan",2524,100,0.263,0.197,0.304,0.46,0.338,0.36,0.28,151,574,90.9,10.9,2209,89,89.21,337,1196,1328,0.20000000000000284,6.41,114,148,120,150,302,323,296,"-13.9","13.9"
2511,677594,"Rodríguez, Julio",2511,100,0.275,0.209,0.33,0.485,0.346,0.344,0.274,180,654,92.7,8.5,2233,89.2,89.41,382,1353,1158,0.20000000000000284,6.41,109,151,121,146,304,326,294,"-25.7","25.7"
2485,571970,"Muncy, Max",2485,100,0.212,0.263,0.221,0.475,0.344,0.364,0.235,102,482,91.2,21.7,2259,88.2,88.34,289,976,1509,0.09999999999999432,6.41,115,145,126,151,296,324,301,"-14.3","14.3"
2483,606466,"Marte, Ketel",2483,100,0.276,0.209,0.3,0.485,0.361,0.342,0.266,157,569,90.9,10.6,2225,88.6,88.85,232,1131,1352,0.30000000000001137,6.4,113,147,113,149,296,326,301,"-22.6","22.6"
2467,650559,"De La Cruz, Bryan",2467,100,0.257,0.154,0.307,0.411,0.309,0.331,0.273,149,579,89.9,11.8,2289,88.9,89.13,354,1235,1232,0.19999999999998863,6.47,108,150,121,146,304,321,292,"3.3","-3.3"
2463,467793,"Santana, Carlos",2463,100,0.24,0.189,0.255,0.43,0.324,0.308,0.24,132,549,88.8,12.8,2220,88.9,89.07,246,1115,1347,0.19999999999998863,6.45,114,147,124,150,300,323,296,"-5.1","5.1"
2451,656305,"Chapman, Matt",2451,100,0.24,0.185,0.319,0.424,0.328,0.337,0.23,122,509,93.4,18.5,2306,89.6,89.63,330,1062,1389,0,6.48,108,151,122,147,300,327,294,"-1.3","1.3"
2445,673548,"Suzuki, Seiya",2445,100,0.285,0.2,0.341,0.485,0.358,0.357,0.283,147,515,91.4,10.8,2261,89.1,87.65,213,1000,1445,-1.5,6.42,109,151,121,147,302,321,292,"-8.9","8.9"
2441,665489,"Guerrero Jr., Vladimir",2441,100,0.265,0.18,0.277,0.444,0.34,0.379,0.3,159,601,92.1,10.5,2288,89.3,89.46,284,1234,1207,0.20000000000000284,6.49,107,151,123,147,303,328,295,"-12.1","12.1"
2440,669004,"Melendez, MJ",2440,100,0.235,0.163,0.311,0.398,0.31,0.325,0.235,125,533,93.2,16.9,2244,89,89.27,402,1169,1271,0.29999999999999716,6.42,116,146,118,151,298,328,304,"1.2","-1.2"
2431,682998,"Carroll, Corbin",2431,100,0.285,0.221,0.325,0.506,0.37,0.344,0.268,161,565,88.3,10.4,2259,88.9,89.09,240,1114,1317,0.19999999999998863,6.43,112,145,107,151,294,326,303,"-31","31"
2428,605137,"Bell, Josh",2428,100,0.247,0.172,0.287,0.419,0.323,0.345,0.263,135,547,90.1,9.3,2220,88.5,88.63,299,1158,1270,0.09999999999999432,6.42,114,147,124,149,296,322,296,"5.9","-5.9"
2427,592206,"Castellanos, Nick",2427,100,0.272,0.204,0.337,0.476,0.334,0.32,0.258,170,626,88.9,14.4,2247,88.5,88.56,483,1365,1062,0.09999999999999432,6.37,108,151,122,147,302,324,292,"-10","10"
2425,664034,"France, Ty",2425,100,0.25,0.116,0.294,0.366,0.315,0.342,0.27,147,587,87.5,13.7,2256,89.3,89.58,282,1290,1135,0.29999999999999716,6.42,108,150,121,147,300,321,288,"3","-3"
2419,661388,"Contreras, William",2419,100,0.289,0.169,0.348,0.457,0.357,0.335,0.255,156,540,91.2,4.5,2257,88.6,88.88,292,1044,1375,0.30000000000001137,6.47,108,150,121,147,305,321,289,"-18.7","18.7"
2405,683002,"Henderson, Gunnar",2405,100,0.255,0.234,0.306,0.489,0.345,0.345,0.261,143,560,92,11.4,2237,89.1,89.15,297,1125,1280,0,6.42,116,146,119,152,297,327,301,"-13.3","13.3"
2400,547989,"Abreu, José",2400,100,0.238,0.147,0.276,0.385,0.296,0.315,0.249,128,538,89,10.8,2281,89.4,89.43,318,1203,1197,0,6.43,108,151,122,146,301,326,292,"1.8","-1.8"
2366,542303,"Ozuna, Marcell",2366,100,0.274,0.285,0.293,0.558,0.381,0.396,0.283,145,530,91.8,15.6,2264,88.8,89.13,306,1146,1220,0.29999999999999716,6.5,109,151,123,147,308,329,299,"-27.7","27.7"
2366,670623,"Paredes, Isaac",2366,100,0.25,0.238,0.257,0.488,0.362,0.315,0.23,123,492,86.9,22.1,2268,89.2,89.1,197,1080,1285,-0.10000000000000853,6.42,108,151,121,146,299,327,293,"-25.4","25.4"
2364,657077,"Verdugo, Alex",2364,100,0.264,0.158,0.294,0.421,0.322,0.331,0.278,144,546,89.2,8.8,2240,89.4,89.57,151,967,1397,0.19999999999998863,6.46,116,147,118,151,281,321,304,"6.4","-6.4"
2357,650490,"Díaz, Yandy",2357,100,0.33,0.193,0.367,0.523,0.402,0.384,0.306,173,524,93.4,5.7,2249,89.6,89.63,184,1004,1353,0,6.4,110,151,123,148,308,328,292,"-42.4","42.4"
2352,681546,"Outman, James",2352,100,0.248,0.188,0.343,0.437,0.344,0.325,0.228,120,483,87.5,15.3,2256,88.5,88.83,396,1082,1270,0.29999999999999716,6.43,116,146,120,151,294,321,300,"-12.8","12.8"
2351,643217,"Benintendi, Andrew",2351,100,0.262,0.094,0.301,0.356,0.298,0.309,0.27,147,562,86.2,14.4,2250,89.2,89.45,222,1151,1200,0.29999999999999716,6.42,116,146,111,151,287,321,300,"0.6","-0.6"
2346,665926,"Giménez, Andrés",2346,100,0.251,0.147,0.289,0.399,0.309,0.297,0.245,140,557,83.1,11.9,2253,88.4,88.64,320,1281,1065,0.19999999999998863,6.45,112,145,105,150,283,318,295,"12","-12"
2341,663757,"Grisham, Trent",2341,100,0.198,0.154,0.264,0.352,0.299,0.322,0.218,93,469,88.1,16.8,2234,89.2,89.35,275,973,1368,0.09999999999999432,6.43,113,146,105,151,290,323,301,"4.8","-4.8"
2338,663728,"Raleigh, Cal",2338,100,0.232,0.224,0.273,0.456,0.325,0.329,0.233,119,513,89.5,20.3,2195,89.1,89.26,348,1162,1176,0.20000000000000284,6.42,114,146,124,151,295,324,296,"0.1","-0.1"
2335,665487,"Tatis Jr., Fernando",2335,100,0.257,0.191,0.299,0.449,0.331,0.363,0.281,148,575,91.7,10.8,2241,89.2,89.28,386,1264,1071,0.09999999999999432,6.4,108,151,122,147,303,327,297,"-7","7"
2335,683011,"Volpe, Anthony",2335,100,0.209,0.174,0.259,0.383,0.29,0.305,0.23,113,541,88.1,13.8,2279,89,89.17,314,1119,1216,0.20000000000000284,6.48,108,151,115,146,302,324,287,"14.8","-14.8"
2333,600869,"Candelario, Jeimer",2333,100,0.251,0.22,0.292,0.471,0.346,0.318,0.236,127,505,88.3,14.1,2235,88.2,88.35,268,1106,1227,0.09999999999999432,6.41,113,147,122,149,294,323,297,"-19","19"
2321,660271,"Ohtani, Shohei",2321,100,0.304,0.35,0.342,0.654,0.433,0.426,0.295,151,497,94.4,13.2,2224,89.2,89.42,361,1119,1202,0.20000000000000284,6.47,115,146,128,152,302,329,306,"-53.5","53.5"
2317,683734,"Vaughn, Andrew",2317,100,0.258,0.171,0.299,0.429,0.321,0.319,0.252,146,566,90.6,11.2,2275,88.2,88.5,265,1100,1217,0.29999999999999716,6.48,108,151,122,147,305,326,292,"-1","1"
2315,624585,"Soler, Jorge",2315,100,0.25,0.262,0.272,0.512,0.36,0.374,0.262,126,504,91.3,17.8,2306,89,89.21,282,1022,1293,0.20000000000000284,6.44,108,151,123,145,305,325,299,"-10.6","10.6"
2313,662139,"Varsho, Daulton",2313,100,0.22,0.169,0.256,0.389,0.292,0.301,0.232,116,527,85.7,19,2239,89.2,89.28,284,1158,1155,0.09999999999999432,6.44,112,145,108,151,290,324,297,"17.1","-17.1"
2299,665161,"Peña, Jeremy",2299,100,0.263,0.118,0.323,0.381,0.309,0.305,0.259,152,577,87.1,5.3,2263,88.7,88.69,347,1224,1075,0,6.44,108,151,114,146,298,326,290,"2.6","-2.6"
2292,669257,"Smith, Will",2292,100,0.261,0.177,0.277,0.438,0.345,0.352,0.262,121,464,89.3,15.6,2272,89.7,89.99,204,1048,1244,0.29999999999999716,6.44,109,151,122,146,303,322,293,"-12","12"
2290,678662,"Tovar, Ezequiel",2290,100,0.253,0.155,0.328,0.408,0.298,0.291,0.248,147,581,87.6,12.4,2287,88.2,88.72,428,1367,923,0.5,6.43,107,150,114,147,308,327,292,"4.9","-4.9"
2285,571448,"Arenado, Nolan",2285,100,0.266,0.193,0.279,0.459,0.327,0.32,0.266,149,560,88.8,16.9,2273,89,88.22,224,1108,1177,-0.7999999999999972,6.47,107,151,121,147,305,326,299,"-5.9","5.9"
2284,592518,"Machado, Manny",2284,100,0.258,0.205,0.268,0.463,0.334,0.336,0.258,140,542,91,15,2264,89.5,89.72,269,1125,1159,0.20000000000000284,6.45,108,151,123,146,303,327,297,"-3.6","3.6"
2281,669261,"Suwinski, Jack",2281,100,0.224,0.23,0.29,0.454,0.341,0.346,0.218,100,447,90.2,22.3,2211,89,89.25,268,889,1392,0.29999999999999716,6.42,116,146,115,151,299,323,298,"-3.8","3.8"
2257,621043,"Correa, Carlos",2257,100,0.23,0.17,0.272,0.4,0.309,0.33,0.254,118,513,90.4,10.6,2275,89,89.27,247,984,1273,0.29999999999999716,6.45,107,151,121,146,304,325,291,"13.9","-13.9"
2254,518934,"LeMahieu, DJ",2254,100,0.243,0.147,0.295,0.39,0.314,0.322,0.255,121,497,89.5,3.6,2269,89.8,90,174,884,1370,0.20000000000000284,6.48,111,150,123,149,307,324,285,"5.9","-5.9"
2252,664761,"Bohm, Alec",2252,100,0.274,0.163,0.296,0.437,0.329,0.343,0.29,153,558,89.4,11.1,2259,89.6,89.76,203,1122,1130,0.20000000000000284,6.39,108,150,123,148,303,322,288,"-10.4","10.4"
2225,666182,"Bichette, Bo",2225,100,0.307,0.168,0.355,0.475,0.35,0.364,0.312,175,570,90.2,6.2,2298,89.6,89.7,266,1259,966,0.10000000000000853,6.51,109,149,122,148,304,324,289,"-17.5","17.5"
2216,666971,"Gurriel Jr., Lourdes",2216,100,0.261,0.201,0.282,0.463,0.329,0.324,0.264,144,551,89.7,10.6,2260,89.2,89.45,203,1088,1128,0.20000000000000284,6.45,109,150,122,147,306,326,294,"-2.2","2.2"
2212,682928,"Abrams, CJ",2212,100,0.245,0.167,0.279,0.412,0.306,0.304,0.247,138,563,86.6,12.9,2270,88.9,88.93,264,1183,1028,0,6.46,113,146,105,150,289,320,299,"9.5","-9.5"
2210,642086,"Smith, Dominic",2210,100,0.254,0.112,0.286,0.366,0.306,0.32,0.256,134,527,86.3,12.8,2257,89.3,89.28,216,1083,1127,0,6.47,117,146,123,152,290,321,301,"16.7","-16.7"
2205,663697,"India, Jonathan",2205,100,0.244,0.163,0.281,0.407,0.327,0.339,0.252,111,454,89.5,15.2,2255,89.1,89.36,187,851,1354,0.30000000000001137,6.45,109,150,119,146,299,322,292,"1.2","-1.2"
2200,673357,"Robert Jr., Luis",2200,100,0.264,0.278,0.314,0.542,0.358,0.347,0.259,144,546,89.1,16.1,2274,88.5,88.73,429,1282,918,0.20000000000000284,6.47,107,151,121,146,302,326,294,"-19.1","19.1"
2200,593160,"Merrifield, Whit",2200,100,0.272,0.11,0.313,0.382,0.304,0.276,0.242,149,547,84.9,14.5,2301,88.8,88.99,219,1124,1075,0.20000000000000284,6.47,107,150,112,147,298,319,285,"6.1","-6.1"
2197,807799,"Yoshida, Masataka",2197,100,0.289,0.156,0.316,0.445,0.339,0.325,0.273,155,537,89,3.9,2257,88.8,88.91,174,952,1245,0.10000000000000853,6.44,115,147,121,151,283,321,302,"-4.8","4.8"
2194,670770,"Friedl, TJ",2194,100,0.279,0.189,0.308,0.467,0.353,0.289,0.24,136,488,82.7,12.3,2211,89,89.24,168,925,1269,0.20000000000000284,6.43,110,144,95,150,287,319,296,"-19.7","19.7"
2193,643446,"McNeil, Jeff",2193,100,0.27,0.108,0.288,0.378,0.314,0.294,0.251,158,585,85.3,13.9,2208,89.5,89.74,156,1162,1031,0.20000000000000284,6.44,115,147,107,151,285,318,301,"0.5","-0.5"
2161,650333,"Arraez, Luis",2161,100,0.354,0.115,0.362,0.469,0.369,0.354,0.329,203,574,88,11.1,2250,90.1,90.23,86,1102,1059,0.10000000000000853,6.42,116,147,109,150,281,314,300,"-31.6","31.6"
2158,641355,"Bellinger, Cody",2158,100,0.307,0.218,0.319,0.525,0.37,0.327,0.268,153,499,87.9,17.2,2255,89.1,88.66,216,1077,1080,-0.3999999999999915,6.37,115,145,123,151,294,323,302,"-22.9","22.9"
2152,667670,"Rooker, Brent",2152,100,0.246,0.242,0.317,0.488,0.348,0.343,0.237,114,463,91.6,17.6,2238,89,89.03,379,991,1161,0,6.4,108,151,121,146,304,325,294,"-5.8","5.8"
2133,663837,"Vierling, Matt",2133,100,0.261,0.127,0.321,0.388,0.315,0.322,0.266,125,479,88.8,8.7,2255,89.2,89.21,182,945,1188,0,6.44,108,151,116,147,301,325,288,"7.2","-7.2"
2132,606115,"Arcia, Orlando",2132,100,0.265,0.156,0.301,0.421,0.322,0.308,0.247,129,487,88.2,5.4,2263,89.2,89.5,239,985,1147,0.29999999999999716,6.52,109,151,121,147,308,325,293,"-2.2","2.2"
2122,669720,"Hays, Austin",2122,100,0.275,0.169,0.345,0.444,0.33,0.309,0.242,143,520,89.4,10.4,2265,88.9,88.91,280,988,1134,0,6.47,106,150,116,145,304,325,291,"0.1","-0.1"
2114,656716,"McKinstry, Zach",2114,100,0.231,0.121,0.284,0.351,0.289,0.312,0.247,107,464,86.7,17.4,2232,89.6,89.91,204,999,1115,0.30000000000001137,6.47,117,146,108,151,290,324,299,"17.2","-17.2"
2107,592669,"Renfroe, Hunter",2107,100,0.233,0.183,0.27,0.416,0.308,0.289,0.225,116,498,88.3,15,2289,88.7,88.97,283,1070,1037,0.29999999999999716,6.48,107,151,121,146,305,325,297,"8.8","-8.8"
2106,665750,"Taveras, Leody",2106,100,0.267,0.155,0.318,0.422,0.316,0.32,0.271,136,510,89.6,9.8,2200,88.9,89.02,252,1041,1064,0.09999999999999432,6.39,111,147,107,149,297,326,298,"5.8","-5.8"
2104,595777,"Profar, Jurickson",2104,100,0.242,0.127,0.279,0.369,0.305,0.306,0.248,111,458,86.5,14.8,2247,89.3,89.83,199,993,1111,0.5,6.44,114,147,113,150,295,326,298,"3.9","-3.9"
2102,664774,"Wade Jr., LaMonte",2102,100,0.256,0.161,0.29,0.417,0.347,0.363,0.265,110,429,87.1,16,2219,89.5,89.38,172,831,1271,-0.09999999999999432,6.44,117,145,107,151,292,321,299,"-8.1","8.1"
2096,592663,"Realmuto, J.T.",2096,100,0.252,0.2,0.307,0.452,0.324,0.334,0.254,123,489,89.8,16.7,2256,88.9,89.13,277,1058,1038,0.19999999999998863,6.42,108,151,121,147,302,323,291,"3.9","-3.9"
2092,605204,"Davis, J.D.",2092,100,0.248,0.165,0.32,0.413,0.321,0.323,0.245,119,479,91.1,7.8,2269,89.7,90.06,378,1111,981,0.3999999999999915,6.46,109,151,121,147,305,323,292,"3.7","-3.7"
2091,676116,"Noda, Ryan",2091,100,0.229,0.177,0.347,0.406,0.342,0.334,0.213,93,406,90.5,15.3,2254,89.6,89.83,331,897,1193,0.20000000000000284,6.44,118,146,119,151,295,324,299,"-11.3","11.3"
2085,592192,"Canha, Mark",2085,100,0.263,0.139,0.293,0.402,0.333,0.324,0.249,114,433,87.9,13.1,2238,88.9,89.14,159,867,1218,0.19999999999998863,6.48,108,151,121,147,303,322,292,"-8.6","8.6"
2074,663457,"Nootbaar, Lars",2074,100,0.261,0.157,0.307,0.418,0.344,0.356,0.265,111,426,88.8,6.6,2218,89,87.63,134,737,1337,-1.4000000000000057,6.41,116,146,109,151,294,323,303,"-6.7","6.7"
2064,672695,"Perdomo, Geraldo",2064,100,0.246,0.113,0.295,0.359,0.319,0.275,0.204,100,407,81.9,13.5,2248,89.4,89.62,121,806,1258,0.19999999999998863,6.44,112,146,105,150,291,323,298,"-4.9","4.9"
2062,671213,"Casas, Triston",2062,100,0.263,0.226,0.317,0.49,0.367,0.37,0.253,113,429,91.1,15.7,2244,88.8,88.95,253,900,1162,0.20000000000000284,6.41,115,146,126,151,286,324,304,"-17.7","17.7"
2061,521692,"Perez, Salvador",2061,100,0.255,0.167,0.294,0.422,0.302,0.325,0.266,137,538,90.1,15.6,2267,88.5,88.88,375,1240,821,0.4000000000000057,6.46,108,151,122,146,308,330,299,"9.2","-9.2"
2060,630105,"Cronenworth, Jake",2060,100,0.229,0.148,0.267,0.378,0.301,0.305,0.238,105,458,86.4,15,2241,89.7,89.8,156,981,1079,0.09999999999999432,6.42,115,147,113,151,289,323,303,"7.6","-7.6"
2051,663886,"Stephenson, Tyler",2051,100,0.243,0.135,0.314,0.378,0.305,0.314,0.243,113,465,89.4,9,2236,89.3,89.45,248,872,1179,0.10000000000000853,6.41,109,151,121,147,302,322,289,"11.7","-11.7"
